record_id,timestamp,warehouse_id,zone_id,rack_id,product_id,rfid_read_count,inventory_level,inventory_movement,incoming_items,outgoing_items,inventory_accuracy_pct,forecasted_demand,storage_utilization_pct,storage_allocation_score,available_storage_space_pct,order_queue_length,order_picking_time_min,packing_time_min,order_completion_time_min,conveyor_speed_mps,conveyor_vibration_mmps,motor_temperature_c,equipment_load_pct,energy_consumption_kwh,machine_runtime_hr,sensor_battery_pct,equipment_health_index,maintenance_alert,worker_count,worker_movement_index,forklift_count,forklift_utilization_pct,congestion_level_pct,obstacle_detection,safety_compliance_pct,warehouse_activity_score,temperature_c,humidity_pct,air_quality_index,dust_level_ugm3,lighting_lux,noise_level_db,predicted_equipment_failure,resource_utilization_pct,warehouse_operation_status
3493,2024-03-10 05:40:00,WH_03,Zone_B,RACK_069,PROD_00590,97,774,278,123,90,93.86,269,66.08,84.77,41.28,34,10.9,13.49,30.75,3.21,2.14,57.88,86.49,880.94,6.63,76.9,67.52,Yes,57,0.21,17,69.12,0.42,Not Detected,78.26,93.73,31.95,37.33,80,54.86,576,69.55,0.49,98.25,Optimized
3494,2024-07-26 19:51:00,WH_08,Zone_B,RACK_004,PROD_00044,230,650,298,4,80,98.47,191,75.13,66.92,39.44,31,11.73,4.67,19.49,1.81,0.93,87.16,38.32,481.09,20.47,30.93,88.47,No,7,0.24,7,62.84,14.11,Not Detected,84.28,72.25,21.63,74.04,68,17.74,602,90.18,0.328,80.49,Optimized
3495,2024-03-10 08:58:00,WH_06,Zone_E,RACK_011,PROD_00067,172,53,195,18,163,94.68,171,70.27,85.46,1.86,33,4.12,4.33,12.04,2.63,4.18,41.0,37.88,210.82,13.83,81.04,76.51,Yes,59,0.42,17,36.85,18.18,Detected,90.61,52.65,32.62,52.62,114,20.67,471,59.45,0.685,97.06,Optimized
3496,2024-11-06 10:09:00,WH_05,Zone_F,RACK_071,PROD_00315,176,21,105,160,63,93.45,295,71.64,64.9,33.0,43,16.96,3.94,24.39,0.72,1.93,42.64,63.45,558.67,9.8,54.48,93.92,Yes,14,0.71,16,63.58,46.72,Not Detected,88.49,63.62,19.22,43.07,55,50.32,631,36.03,0.112,51.23,Optimized
3497,2024-08-02 01:39:00,WH_02,Zone_C,RACK_076,PROD_00371,116,208,87,102,108,94.87,432,78.18,76.41,51.91,42,10.73,9.31,23.46,1.04,2.4,61.84,74.08,119.83,12.24,25.69,98.95,No,41,0.49,3,71.36,45.99,Detected,85.75,45.79,30.55,44.37,127,56.44,598,42.75,0.141,79.31,Optimized
3498,2024-07-18 14:13:00,WH_01,Zone_A,RACK_008,PROD_00366,223,108,85,114,121,93.6,531,77.72,70.17,22.81,11,15.74,9.05,31.23,1.16,4.23,32.67,65.76,665.94,8.3,25.32,60.93,No,50,0.95,7,66.05,36.44,Detected,92.31,82.68,24.63,42.66,109,26.45,651,86.22,0.969,63.74,Optimized
3499,2024-05-29 19:57:00,WH_07,Zone_C,RACK_031,PROD_00108,73,118,53,178,119,97.24,391,52.67,84.4,25.94,26,12.01,7.34,26.67,0.9,2.87,81.74,61.34,262.68,5.01,38.69,83.35,Yes,30,0.34,13,57.94,9.94,Detected,85.01,88.4,23.1,54.0,134,19.08,808,50.66,0.882,82.08,Optimized
3500,2024-11-05 18:05:00,WH_09,Zone_F,RACK_071,PROD_00047,219,254,170,6,25,91.02,697,97.67,87.15,16.59,58,5.32,8.42,18.83,3.2,4.01,75.62,57.32,329.64,15.32,50.15,99.63,Yes,56,0.29,5,23.87,40.43,Not Detected,95.0,28.02,26.27,61.37,58,47.89,363,43.54,0.59,58.29,Optimized
3501,2024-02-03 20:17:00,WH_08,Zone_E,RACK_011,PROD_00128,118,888,177,142,150,91.18,788,50.51,77.7,4.17,64,5.04,7.24,16.22,2.58,0.29,86.16,72.93,780.7,18.21,72.38,81.92,Yes,29,0.83,13,95.02,38.14,Not Detected,88.83,48.87,30.58,35.99,84,12.03,326,42.73,0.143,80.24,Optimized
3502,2024-05-19 11:09:00,WH_03,Zone_A,RACK_035,PROD_00353,51,168,212,123,48,90.61,852,45.67,78.74,30.7,59,5.78,11.88,20.16,2.11,4.0,32.53,39.4,92.77,21.7,33.3,57.39,Yes,52,0.45,3,98.11,79.12,Not Detected,76.95,76.59,28.34,60.35,61,39.62,555,86.66,0.947,97.01,Optimized
3503,2024-03-28 20:34:00,WH_01,Zone_A,RACK_008,PROD_00153,44,728,17,63,0,96.46,95,51.9,84.38,34.34,50,16.35,13.7,31.9,1.59,1.31,48.67,43.49,113.3,6.31,99.3,80.96,Yes,29,0.98,15,25.93,25.26,Not Detected,87.71,92.82,28.31,37.64,90,19.44,802,72.52,0.999,61.39,Optimized
3504,2024-07-10 05:21:00,WH_07,Zone_F,RACK_058,PROD_00092,74,353,80,81,174,99.91,254,96.5,96.32,4.62,16,17.72,7.14,29.35,3.19,2.66,57.84,95.1,709.33,9.52,92.08,94.56,No,12,0.75,1,64.95,87.75,Not Detected,95.14,97.91,21.86,39.27,61,35.88,724,62.9,0.12,91.27,Optimized
3505,2024-03-25 02:01:00,WH_02,Zone_D,RACK_071,PROD_00231,166,634,198,173,91,99.24,180,87.45,90.25,4.49,0,9.25,8.14,24.32,2.53,4.82,49.21,47.25,167.61,12.4,50.17,83.48,Yes,7,0.38,12,71.73,40.34,Detected,91.13,89.94,32.92,48.42,139,52.83,473,79.92,0.933,73.14,Optimized
3506,2024-08-13 17:44:00,WH_01,Zone_E,RACK_080,PROD_00381,174,128,272,20,161,97.45,882,55.69,84.5,31.24,49,5.72,10.3,22.86,0.74,2.77,48.81,97.81,656.79,6.59,68.46,77.37,Yes,33,0.51,5,24.86,53.2,Detected,95.44,98.79,24.13,52.23,125,17.85,853,69.39,0.331,76.26,Optimized
3507,2024-04-12 11:25:00,WH_05,Zone_B,RACK_060,PROD_00341,189,591,264,99,26,92.65,629,52.45,97.3,23.68,16,3.05,6.51,12.99,3.19,2.27,30.8,92.53,284.06,16.82,34.06,94.07,Yes,31,0.24,10,79.16,41.32,Detected,78.02,23.06,24.16,63.35,21,33.62,770,62.1,0.702,64.29,Optimized
3508,2024-08-25 07:25:00,WH_05,Zone_E,RACK_063,PROD_00079,51,52,259,87,23,96.63,568,80.39,67.98,25.27,69,4.46,11.01,21.13,2.67,0.18,87.61,71.13,391.04,17.76,38.78,57.07,Yes,33,0.59,18,54.46,86.53,Detected,99.89,15.13,20.84,69.33,126,55.59,481,82.24,0.045,76.03,Optimized
3509,2024-02-18 23:20:00,WH_01,Zone_B,RACK_078,PROD_00220,74,592,221,48,26,92.8,171,46.64,67.22,22.21,64,11.49,9.7,25.43,2.85,0.39,32.02,75.68,163.78,8.92,69.5,95.68,No,7,0.57,17,37.39,73.55,Not Detected,87.0,96.47,32.91,51.16,59,54.49,429,74.32,0.571,80.81,Optimized
3510,2024-01-15 19:14:00,WH_05,Zone_D,RACK_044,PROD_00565,132,798,198,84,160,99.76,472,58.34,72.09,26.37,14,13.6,2.37,19.89,1.71,5.28,64.92,86.09,311.11,7.34,92.98,70.04,Yes,23,0.89,1,29.8,28.05,Detected,92.95,62.33,24.68,67.31,58,11.37,477,71.96,0.867,77.26,Optimized
3511,2024-04-01 17:56:00,WH_03,Zone_B,RACK_068,PROD_00054,159,654,159,101,24,93.61,362,87.61,75.71,11.58,22,14.07,12.57,34.31,1.84,1.31,61.97,60.39,175.28,14.9,79.9,58.02,No,56,0.59,2,65.11,55.44,Detected,86.9,21.28,22.54,73.83,87,43.83,755,78.25,0.942,51.29,Optimized
3512,2024-02-16 21:13:00,WH_10,Zone_C,RACK_074,PROD_00054,27,382,226,161,31,98.61,63,91.29,83.57,38.63,52,16.54,12.47,36.57,1.05,3.56,71.19,87.8,826.35,17.45,30.97,56.67,No,21,0.43,9,92.0,94.76,Not Detected,78.28,80.05,31.98,68.53,82,26.35,940,92.68,0.645,60.32,Optimized
3513,2024-01-10 18:20:00,WH_02,Zone_B,RACK_043,PROD_00151,272,132,69,167,53,97.26,375,46.09,82.59,26.04,52,7.16,2.89,12.22,3.27,3.03,69.2,36.52,425.7,9.38,44.84,78.19,Yes,59,0.68,11,65.16,95.95,Not Detected,80.71,61.35,18.71,36.5,69,11.39,996,87.77,0.655,99.35,Optimized
3514,2024-06-23 15:31:00,WH_09,Zone_A,RACK_033,PROD_00405,17,748,200,36,1,91.33,168,54.13,62.01,2.17,67,6.79,3.45,15.92,3.05,4.16,91.94,28.61,226.09,23.73,49.14,77.12,Yes,32,0.43,9,98.91,44.39,Not Detected,74.39,68.19,33.53,74.89,128,5.78,631,94.62,0.746,95.53,Optimized
3515,2024-10-31 15:30:00,WH_02,Zone_C,RACK_008,PROD_00120,258,215,14,141,53,97.12,632,96.43,78.76,31.05,22,9.2,8.33,23.81,0.87,2.64,72.76,38.37,132.74,15.35,83.7,85.96,No,12,0.56,18,52.56,71.73,Detected,87.97,59.32,29.85,49.46,85,59.92,646,77.56,0.488,58.65,Optimized
3516,2024-10-23 01:33:00,WH_02,Zone_A,RACK_057,PROD_00156,86,859,97,123,23,97.27,273,45.34,76.78,56.68,28,11.21,14.31,27.36,1.42,4.9,65.31,68.9,794.77,13.48,49.96,65.72,Yes,59,0.4,14,36.25,49.61,Not Detected,81.37,73.0,33.61,74.9,86,25.13,467,61.31,0.627,91.92,Optimized
3517,2024-06-02 14:30:00,WH_07,Zone_B,RACK_062,PROD_00043,138,626,164,78,68,96.53,588,71.5,98.64,30.44,5,7.11,8.95,23.88,2.61,4.93,26.51,98.21,425.11,12.52,96.33,69.81,No,50,0.6,8,69.06,99.1,Not Detected,72.88,17.79,19.5,74.97,34,58.18,686,51.97,0.49,82.24,Optimized
3518,2024-01-28 12:36:00,WH_02,Zone_F,RACK_048,PROD_00452,45,742,172,139,165,91.12,864,79.65,91.04,13.81,38,4.31,9.01,16.7,1.4,1.54,80.23,44.61,434.63,8.35,85.36,60.47,Yes,36,0.85,4,82.52,16.44,Detected,72.12,82.57,28.75,67.24,25,42.9,788,81.52,0.338,57.34,Optimized
3519,2024-07-11 19:12:00,WH_02,Zone_C,RACK_076,PROD_00490,94,188,235,79,70,97.65,492,92.01,75.89,59.12,38,13.45,11.0,32.41,1.18,3.3,48.13,45.68,616.78,19.85,38.96,95.12,Yes,16,0.8,7,20.09,7.07,Not Detected,89.35,34.9,22.5,39.72,38,18.33,950,92.9,0.332,50.27,Optimized
3520,2024-02-24 10:31:00,WH_04,Zone_B,RACK_020,PROD_00119,63,59,238,157,70,96.32,115,57.17,66.67,37.92,19,10.16,2.34,19.3,1.79,5.14,36.79,47.42,224.02,8.53,69.86,94.73,No,27,0.39,7,55.64,5.18,Not Detected,93.82,69.2,25.77,47.79,137,31.44,763,38.7,0.533,91.27,Optimized
3521,2024-04-15 12:49:00,WH_09,Zone_E,RACK_013,PROD_00365,259,443,195,130,52,99.89,155,73.95,99.54,24.09,57,6.33,5.36,17.01,1.91,2.06,50.31,84.18,396.97,21.91,25.6,81.53,Yes,20,0.34,3,52.34,71.8,Detected,77.45,47.37,32.4,72.88,43,5.22,426,49.88,0.504,72.43,Optimized
3522,2024-12-18 03:50:00,WH_10,Zone_A,RACK_030,PROD_00181,146,86,298,98,41,97.93,718,91.13,92.13,56.67,59,2.47,6.4,12.91,2.63,1.72,51.11,73.65,591.26,13.3,74.92,91.98,Yes,34,0.26,2,96.3,30.98,Not Detected,73.69,32.7,21.93,54.54,123,30.78,324,85.72,0.976,70.35,Optimized
3523,2024-09-20 14:08:00,WH_05,Zone_B,RACK_079,PROD_00092,11,91,193,163,11,92.51,70,67.32,97.17,6.72,26,11.55,12.56,28.27,2.53,5.42,79.48,77.72,863.1,22.62,32.36,81.26,Yes,5,0.26,6,83.95,36.02,Not Detected,85.32,41.37,31.9,69.36,145,16.16,879,78.04,0.732,94.42,Optimized
3524,2024-07-17 05:03:00,WH_09,Zone_F,RACK_001,PROD_00047,21,179,20,19,134,98.24,889,92.89,68.85,19.18,62,9.27,10.37,27.08,3.43,3.84,93.34,49.35,480.01,14.57,90.47,62.94,Yes,26,0.27,6,93.49,42.84,Not Detected,80.78,78.87,27.7,73.04,90,53.68,633,69.48,0.334,52.05,Optimized
3525,2024-08-14 02:07:00,WH_08,Zone_A,RACK_042,PROD_00142,181,64,106,107,58,97.41,598,95.16,63.4,59.87,49,7.15,7.24,19.53,0.81,3.1,83.47,87.83,646.1,18.76,69.28,98.2,No,6,0.61,2,37.99,73.34,Detected,79.9,93.57,29.01,69.27,141,46.15,542,48.09,0.38,50.6,Optimized
3526,2024-05-07 01:30:00,WH_10,Zone_A,RACK_044,PROD_00026,269,557,262,178,3,98.55,717,57.85,87.51,29.74,64,2.76,9.09,13.66,1.32,1.34,87.33,79.8,662.49,16.05,30.82,87.71,No,11,0.32,17,80.21,46.69,Detected,73.43,61.2,23.65,70.9,144,8.7,455,50.56,0.745,88.94,Optimized
3527,2024-01-12 01:11:00,WH_10,Zone_E,RACK_051,PROD_00329,176,347,258,94,177,95.72,65,47.29,86.27,44.92,44,11.63,10.73,28.69,2.26,0.88,54.57,61.86,752.89,13.43,59.36,72.25,No,31,0.52,15,58.72,5.92,Not Detected,93.91,35.63,29.83,54.38,106,16.16,400,61.67,0.63,75.12,Optimized
3528,2024-10-21 11:15:00,WH_01,Zone_D,RACK_009,PROD_00325,245,741,144,14,117,93.11,776,47.86,74.97,27.64,23,12.39,10.37,25.49,1.32,4.67,34.51,68.13,766.92,19.42,94.1,99.69,Yes,37,0.88,8,96.58,11.12,Detected,73.02,90.26,32.54,43.54,127,42.69,685,50.04,0.61,76.4,Optimized
3529,2024-09-07 18:42:00,WH_09,Zone_A,RACK_076,PROD_00479,248,709,217,3,29,98.88,463,64.69,81.75,18.97,44,17.35,9.94,34.15,3.38,0.23,54.84,91.21,615.55,21.22,39.03,87.47,No,8,0.35,12,90.07,54.6,Not Detected,70.89,13.46,25.98,62.2,49,41.29,821,79.98,0.73,84.68,Optimized
3530,2024-08-11 18:52:00,WH_09,Zone_E,RACK_016,PROD_00035,175,284,263,72,99,91.96,658,68.78,84.15,32.15,22,14.0,14.21,29.56,2.08,3.33,77.83,34.74,313.13,12.46,81.33,95.29,Yes,37,0.39,12,78.6,49.33,Not Detected,93.13,59.79,30.66,54.72,111,51.25,574,90.62,0.283,52.11,Optimized
3531,2024-01-23 20:04:00,WH_05,Zone_D,RACK_014,PROD_00557,147,893,139,89,80,99.39,554,87.61,99.07,35.53,2,7.42,8.32,17.03,1.63,0.48,84.58,28.08,282.21,10.04,70.87,59.8,Yes,33,0.96,7,82.12,92.63,Not Detected,81.19,12.76,32.94,38.74,59,49.1,473,39.45,0.165,91.88,Optimized
3532,2024-12-21 06:02:00,WH_10,Zone_E,RACK_019,PROD_00307,95,296,221,172,172,90.77,538,68.09,93.37,22.92,36,1.57,9.87,18.78,2.29,4.29,51.66,92.75,666.78,9.03,38.83,88.31,Yes,55,0.4,3,53.56,62.06,Not Detected,82.09,40.1,30.26,71.01,124,27.03,837,78.85,0.149,85.83,Optimized
3533,2024-11-11 05:06:00,WH_03,Zone_B,RACK_077,PROD_00248,38,87,187,94,92,92.8,765,72.13,78.43,44.92,8,3.13,6.69,16.77,1.06,2.65,49.64,99.55,212.04,14.19,59.5,79.84,Yes,40,0.56,4,20.46,60.18,Detected,75.1,18.88,19.74,68.52,73,5.26,881,52.23,0.929,79.94,Optimized
3534,2024-12-23 18:26:00,WH_08,Zone_F,RACK_025,PROD_00007,288,691,120,93,31,98.3,533,58.61,82.93,53.82,26,10.43,12.66,24.2,2.2,5.28,38.21,25.09,658.54,8.07,36.47,65.36,Yes,6,0.69,18,27.07,31.18,Not Detected,86.94,97.29,26.13,69.51,47,34.08,604,56.03,0.378,57.12,Optimized
3535,2024-08-16 10:29:00,WH_06,Zone_B,RACK_058,PROD_00033,127,502,225,144,46,91.75,613,84.57,80.53,3.25,60,17.2,3.83,24.92,2.53,3.84,80.08,31.86,603.43,7.07,67.45,73.64,No,57,0.79,12,26.4,77.16,Detected,70.94,52.25,23.45,62.39,130,34.23,916,61.06,0.677,89.43,Optimized
3536,2024-04-09 11:53:00,WH_05,Zone_D,RACK_004,PROD_00349,133,809,71,172,152,98.23,139,94.68,82.95,36.23,11,8.63,9.77,24.42,1.96,0.47,70.99,45.02,114.82,11.02,57.21,75.42,No,15,0.68,2,65.91,36.49,Detected,74.8,10.64,23.16,44.36,42,28.02,809,73.94,0.282,59.38,Optimized
3537,2024-01-27 08:49:00,WH_04,Zone_E,RACK_053,PROD_00594,83,306,240,94,1,95.18,568,57.32,76.89,9.45,52,5.99,4.39,18.0,1.31,2.59,50.53,91.0,141.17,11.22,43.63,81.58,No,48,0.85,17,58.6,0.06,Not Detected,79.5,83.99,27.05,72.69,35,46.86,638,90.79,0.769,64.41,Optimized
3538,2024-01-13 10:46:00,WH_06,Zone_B,RACK_020,PROD_00051,220,171,175,35,98,96.13,265,87.62,65.66,32.92,1,4.81,2.0,10.24,1.16,3.99,65.01,85.77,296.18,18.88,58.18,68.85,Yes,30,0.49,16,25.61,31.82,Detected,74.54,28.34,23.87,65.55,109,52.16,563,63.72,0.147,55.46,Optimized
3539,2024-04-13 04:10:00,WH_03,Zone_A,RACK_016,PROD_00263,50,67,111,122,67,98.43,169,74.23,92.95,34.29,25,15.59,12.38,32.19,1.72,2.2,88.62,43.62,778.45,12.44,78.31,97.68,Yes,11,0.4,2,76.32,43.13,Detected,88.83,20.7,32.47,69.87,28,30.87,617,45.15,0.819,94.85,Optimized
3540,2024-06-11 22:49:00,WH_09,Zone_E,RACK_026,PROD_00299,125,472,182,76,103,91.62,314,92.78,64.23,46.53,69,9.59,7.79,20.84,1.86,2.6,86.14,56.07,672.91,11.1,52.09,93.4,No,7,0.69,5,61.22,26.33,Not Detected,94.54,39.96,28.81,52.74,50,58.14,341,37.36,0.935,65.09,Optimized
3541,2024-07-05 14:13:00,WH_02,Zone_B,RACK_061,PROD_00558,192,399,50,112,168,99.55,320,60.61,64.91,26.0,11,16.54,2.4,20.35,1.34,0.16,92.17,97.19,727.06,23.47,81.8,58.23,Yes,21,0.7,13,79.68,20.49,Not Detected,73.48,55.67,32.97,58.54,118,33.2,949,36.63,0.491,68.64,Optimized
3542,2024-07-18 21:18:00,WH_06,Zone_F,RACK_029,PROD_00307,81,454,96,78,167,92.25,789,55.56,72.33,58.15,69,2.86,3.71,9.2,1.6,4.0,81.46,68.07,293.94,20.52,92.91,70.86,Yes,44,0.23,8,96.63,43.31,Detected,85.86,24.07,19.49,45.35,135,37.83,797,54.86,0.53,56.77,Optimized
3543,2024-10-02 05:35:00,WH_01,Zone_B,RACK_053,PROD_00096,202,486,126,111,147,97.25,219,86.42,73.42,54.04,13,4.54,6.79,12.64,0.76,5.45,88.31,45.53,782.01,14.35,88.1,88.3,No,42,0.54,17,40.52,23.75,Detected,88.07,89.58,22.01,58.42,40,50.7,773,75.42,0.275,54.02,Optimized
3544,2024-05-30 13:41:00,WH_01,Zone_F,RACK_014,PROD_00588,242,764,97,167,110,95.17,579,75.11,70.97,3.82,41,5.99,9.44,21.26,2.96,2.81,78.06,79.52,837.56,19.37,28.9,90.64,No,49,0.55,13,87.88,5.2,Not Detected,85.63,40.76,19.59,67.46,31,41.38,953,52.46,0.139,71.16,Optimized
3545,2024-12-08 08:30:00,WH_01,Zone_D,RACK_004,PROD_00368,121,460,297,35,135,92.64,636,63.99,83.35,56.37,24,7.55,11.55,20.39,0.64,2.68,40.14,64.41,809.86,17.75,78.89,60.91,No,25,0.54,2,63.07,66.34,Detected,99.89,22.12,27.5,69.57,96,33.85,605,60.1,0.721,65.22,Optimized
3546,2024-01-14 03:03:00,WH_08,Zone_E,RACK_028,PROD_00044,197,39,163,132,109,93.49,311,70.61,84.4,46.13,46,7.5,6.28,18.27,2.91,2.71,94.9,93.83,341.3,10.95,74.17,88.58,Yes,15,0.5,16,96.37,4.94,Detected,87.87,95.77,32.74,53.52,133,38.54,333,47.34,0.735,80.2,Optimized
3547,2024-07-31 17:03:00,WH_03,Zone_C,RACK_076,PROD_00198,95,85,281,104,174,91.84,481,56.22,60.42,34.39,40,5.22,4.48,16.38,2.84,3.77,47.55,40.75,855.03,12.41,90.07,65.81,Yes,8,0.65,1,92.89,94.73,Not Detected,86.72,81.87,25.06,43.14,22,34.33,542,61.21,0.297,95.23,Optimized
3548,2024-02-23 22:54:00,WH_02,Zone_E,RACK_018,PROD_00378,48,247,162,154,150,91.46,64,51.22,84.33,44.52,6,4.67,10.23,20.65,2.24,4.69,40.92,71.67,270.08,13.84,97.71,80.23,Yes,43,0.91,13,26.48,10.41,Not Detected,76.33,15.73,24.61,56.05,120,18.59,472,44.36,0.272,62.77,Optimized
3549,2024-02-01 03:33:00,WH_05,Zone_D,RACK_075,PROD_00418,42,837,9,156,53,96.97,739,69.9,65.66,26.06,23,6.26,6.43,18.92,1.44,1.51,87.13,34.9,288.51,13.89,68.39,68.81,Yes,60,0.3,3,64.37,28.17,Not Detected,87.97,18.78,26.11,71.98,62,8.53,418,46.78,0.149,94.22,Optimized
3550,2024-09-09 22:14:00,WH_09,Zone_F,RACK_036,PROD_00130,237,430,114,91,27,92.61,104,78.71,67.61,37.57,44,13.23,4.44,23.21,2.14,3.21,75.65,28.89,210.49,5.55,76.37,81.06,No,41,0.68,2,58.32,78.63,Not Detected,96.25,48.57,30.59,40.33,59,27.5,749,52.82,0.849,92.42,Optimized
3551,2024-05-18 14:05:00,WH_04,Zone_B,RACK_026,PROD_00117,202,66,112,59,49,98.01,650,49.96,82.55,42.18,68,8.0,4.51,18.06,1.66,5.14,54.54,40.74,229.15,16.36,91.66,78.88,No,34,0.72,17,28.08,98.14,Detected,83.94,77.89,18.56,56.94,53,55.13,920,61.04,0.832,85.71,Optimized
3552,2024-11-26 12:38:00,WH_10,Zone_B,RACK_059,PROD_00143,272,235,75,95,14,99.5,309,46.8,92.61,42.33,27,1.72,14.43,19.99,2.93,3.51,26.49,67.81,505.49,10.5,88.55,87.93,Yes,19,0.26,10,47.88,66.54,Detected,87.35,88.62,28.06,61.18,49,48.6,982,91.92,0.944,54.19,Optimized
3553,2024-06-11 08:31:00,WH_02,Zone_F,RACK_037,PROD_00211,133,129,154,71,29,90.47,739,94.21,88.19,35.47,44,1.83,4.89,10.3,1.16,5.09,26.99,64.1,435.8,21.28,38.89,55.89,No,20,0.26,15,66.12,89.97,Detected,81.68,79.73,20.12,53.68,141,30.33,463,48.36,0.83,51.35,Optimized
3554,2024-11-20 09:16:00,WH_07,Zone_E,RACK_065,PROD_00215,286,378,248,128,12,96.65,264,96.11,97.93,16.48,66,17.05,2.57,24.09,3.39,1.49,70.12,74.47,654.04,12.3,92.96,73.25,No,57,0.52,1,64.28,71.9,Detected,98.33,81.73,28.44,44.94,97,19.25,342,82.79,0.758,83.03,Optimized
3555,2024-06-24 11:26:00,WH_02,Zone_A,RACK_032,PROD_00483,70,780,211,99,43,96.21,418,58.57,81.65,26.9,21,4.47,8.53,15.66,1.33,5.26,47.98,84.81,84.57,8.22,33.3,83.5,Yes,59,0.76,13,77.68,30.73,Detected,90.23,75.49,33.43,63.19,42,40.02,615,44.15,0.863,93.34,Optimized
3556,2024-04-21 17:29:00,WH_01,Zone_F,RACK_063,PROD_00532,57,853,122,112,172,96.04,628,58.29,78.3,57.15,20,8.32,4.96,15.36,3.44,4.96,93.43,75.25,508.18,17.72,52.44,99.71,No,17,0.45,4,89.63,83.59,Not Detected,90.94,93.64,21.53,54.97,70,20.87,627,92.47,0.324,86.4,Optimized
3557,2024-10-30 10:17:00,WH_08,Zone_F,RACK_023,PROD_00095,295,365,239,88,50,92.3,714,82.02,64.68,22.8,42,16.22,7.26,27.92,1.45,0.9,62.82,92.92,925.02,8.23,73.76,92.95,No,23,0.77,3,27.47,74.47,Not Detected,76.07,94.37,18.78,45.94,23,29.81,577,49.03,0.306,62.46,Optimized
3558,2024-07-01 04:24:00,WH_01,Zone_E,RACK_080,PROD_00448,172,243,272,178,123,91.9,381,72.91,89.11,42.93,27,5.88,9.36,18.39,2.38,5.05,47.69,53.82,184.29,16.71,33.62,58.71,Yes,15,0.98,5,76.9,91.95,Not Detected,99.1,19.09,24.72,61.98,69,56.98,806,45.65,0.891,52.94,Optimized
3559,2024-11-20 08:15:00,WH_06,Zone_B,RACK_024,PROD_00468,227,524,245,96,115,94.18,740,55.65,90.79,6.7,4,10.11,6.46,18.82,1.88,4.73,84.79,26.7,691.9,19.95,79.97,97.77,Yes,38,0.23,1,23.44,75.56,Not Detected,81.9,78.85,19.53,48.25,111,46.43,916,44.83,0.959,65.01,Optimized
3560,2024-06-18 03:46:00,WH_04,Zone_C,RACK_003,PROD_00007,257,203,116,120,22,98.26,66,46.75,72.67,42.3,26,10.28,10.14,21.47,1.79,4.38,77.8,76.75,827.69,6.47,83.72,56.18,Yes,19,0.79,3,55.2,14.0,Detected,92.19,65.76,26.53,54.37,132,34.89,461,81.83,0.945,83.52,Optimized
3561,2024-08-10 02:01:00,WH_09,Zone_A,RACK_043,PROD_00297,277,568,243,58,55,99.57,319,88.24,66.94,19.62,9,12.82,11.95,29.26,1.28,3.11,78.22,37.71,272.02,13.01,76.68,83.82,No,26,0.46,16,40.15,50.69,Not Detected,72.91,67.77,28.31,65.07,84,26.35,397,80.55,0.571,99.49,Optimized
3562,2024-07-16 04:53:00,WH_07,Zone_B,RACK_060,PROD_00029,72,711,205,94,160,99.04,895,68.62,82.51,8.6,11,11.41,11.24,27.17,2.73,3.38,47.2,65.62,122.7,22.24,37.17,57.66,No,16,0.75,9,69.21,56.52,Not Detected,98.13,93.48,33.86,74.37,139,53.48,441,68.44,0.035,51.16,Optimized
3563,2024-12-25 10:36:00,WH_09,Zone_D,RACK_066,PROD_00524,27,209,135,93,132,97.8,377,71.75,67.02,20.2,39,16.58,8.6,27.89,2.15,0.9,41.8,69.77,692.73,18.63,54.11,99.04,Yes,53,0.4,6,20.34,72.97,Detected,77.72,59.81,25.81,41.93,89,52.11,561,59.52,0.493,53.81,Optimized
3564,2024-08-25 00:43:00,WH_04,Zone_B,RACK_053,PROD_00464,124,630,138,122,59,96.92,787,68.17,98.29,55.02,16,9.0,2.36,14.61,2.46,4.19,41.47,52.62,264.48,20.51,27.71,73.89,Yes,38,0.72,10,32.57,3.35,Not Detected,87.3,64.28,23.9,39.23,138,23.01,635,42.42,0.153,52.0,Optimized
3565,2024-11-19 06:43:00,WH_04,Zone_F,RACK_043,PROD_00432,151,492,173,84,133,99.56,620,79.17,83.54,45.68,64,13.17,6.9,24.52,2.62,2.93,60.35,40.91,871.22,15.29,73.04,75.46,No,21,0.38,1,24.83,49.66,Not Detected,83.34,16.54,32.17,43.09,42,29.12,478,51.97,0.752,50.55,Optimized
3566,2024-01-23 18:53:00,WH_06,Zone_B,RACK_060,PROD_00358,189,759,243,12,114,90.78,730,63.36,77.02,41.55,21,15.67,12.43,34.97,2.53,4.98,58.27,98.24,534.19,15.39,57.42,76.37,No,20,0.27,12,84.45,80.92,Detected,89.02,76.52,18.78,46.68,113,20.26,567,51.34,0.929,59.82,Optimized
3567,2024-01-20 14:10:00,WH_09,Zone_D,RACK_054,PROD_00437,21,128,24,50,132,95.29,826,87.15,70.47,15.94,46,11.8,10.78,24.17,1.02,0.89,62.31,62.62,484.86,22.68,89.4,79.58,No,48,0.79,3,33.32,87.81,Not Detected,99.95,31.65,24.52,41.09,23,21.41,546,74.17,0.167,74.8,Optimized
3568,2024-12-15 05:51:00,WH_01,Zone_C,RACK_072,PROD_00085,113,339,37,72,47,94.66,845,54.54,79.75,8.26,14,13.1,14.85,33.31,1.09,5.3,46.02,94.56,929.37,15.8,61.18,77.43,No,31,0.78,5,51.34,61.12,Detected,94.71,96.87,26.9,55.74,79,7.6,351,69.0,0.245,78.19,Optimized
