Timestamp,Warehouse_ID,Section_ID,Shelf_ID,Product_ID,RFID_Tag_ID,Current_Stock_Level,Stock_Capacity,Temperature_C,Humidity_%,Order_ID,Order_Quantity,Order_Fulfillment_Time_sec,Picking_Route_ID,Agent_ID,Transport_Delay_sec,Actual_Demand,Target
2024-01-06 04:50:00,W1,A17,S13,P119,T24046,40,165,19.01,38.98,O9987,2,463,R013,Agt082,109,28,0
2024-01-06 05:00:00,W1,A07,S12,P125,T75096,119,266,25.83,49.18,O7110,17,353,R043,Agt050,42,106,0
2024-01-06 05:10:00,W3,A16,S13,P140,T13872,194,243,20.86,46.91,O8081,18,245,R019,Agt091,19,104,0
2024-01-06 05:20:00,W2,A04,S21,P166,T53575,18,196,19.39,66.68,O5723,25,405,R015,Agt066,85,21,1
2024-01-06 05:30:00,W2,A10,S27,P195,T36058,46,153,19.05,63.96,O1277,42,488,R014,Agt067,16,88,1
2024-01-06 05:40:00,W2,A18,S07,P107,T49014,68,279,19.72,63.09,O1245,40,37,R014,Agt007,102,36,0
2024-01-06 05:50:00,W3,A14,S11,P184,T68852,76,194,27.13,39.44,O4758,31,355,R012,Agt043,61,109,1
2024-01-06 06:00:00,W2,A03,S21,P123,T67409,24,236,22.7,53.87,O4922,6,55,R012,Agt043,87,92,1
2024-01-06 06:10:00,W3,A11,S03,P190,T42109,118,260,22.95,59.62,O5966,18,175,R012,Agt008,57,51,0
2024-01-06 06:20:00,W2,A17,S04,P193,T33068,100,165,20.19,65.31,O6857,39,272,R038,Agt059,69,67,0
2024-01-06 06:30:00,W3,A07,S18,P124,T42544,125,251,25.48,61.01,O5065,34,106,R010,Agt042,8,42,0
2024-01-06 06:40:00,W3,A20,S15,P126,T83046,27,198,19.29,36.13,O1641,37,417,R027,Agt039,94,111,1
2024-01-06 06:50:00,W1,A13,S29,P153,T64972,53,292,23.8,67.09,O8553,41,149,R026,Agt017,28,88,1
2024-01-06 07:00:00,W2,A07,S28,P128,T62668,10,223,24.46,41.47,O1393,48,423,R005,Agt023,103,81,1
2024-01-06 07:10:00,W2,A01,S01,P137,T79193,149,280,24.81,57.07,O8329,37,222,R045,Agt082,96,63,0
2024-01-06 07:20:00,W3,A03,S01,P172,T45280,113,180,25.71,45.96,O6512,27,30,R006,Agt033,37,74,0
2024-01-06 07:30:00,W1,A03,S30,P131,T53597,17,276,20.7,52.24,O3831,8,258,R033,Agt006,101,56,1
2024-01-06 07:40:00,W2,A13,S20,P177,T10104,118,209,24.2,59.76,O3608,22,195,R021,Agt006,43,93,0
2024-01-06 07:50:00,W2,A07,S29,P109,T13520,99,178,19.45,47.96,O6915,22,360,R041,Agt095,48,73,0
2024-01-06 08:00:00,W1,A11,S07,P121,T55267,164,283,26.04,50.92,O7981,23,224,R032,Agt093,100,108,0
2024-01-06 08:10:00,W1,A05,S13,P171,T90388,191,151,25.53,61.15,O9705,22,434,R041,Agt072,93,44,0
2024-01-06 08:20:00,W1,A15,S18,P173,T12978,23,260,18.73,67.27,O3428,44,324,R049,Agt096,28,112,1
2024-01-06 08:30:00,W3,A04,S11,P190,T70443,44,240,23.31,62.06,O3502,42,257,R025,Agt052,22,31,0
2024-01-06 08:40:00,W1,A01,S21,P188,T51882,13,170,23.11,39.65,O1618,42,260,R037,Agt014,105,79,1
2024-01-06 08:50:00,W3,A11,S09,P159,T21924,33,273,22.39,35.59,O7625,37,221,R012,Agt057,51,22,0
2024-01-06 09:00:00,W2,A06,S13,P109,T39354,28,296,23.82,47.42,O2226,28,153,R022,Agt025,43,43,1
2024-01-06 09:10:00,W3,A06,S23,P186,T92540,115,259,21.35,55.52,O9987,24,336,R046,Agt054,22,56,0
2024-01-06 09:20:00,W2,A09,S11,P178,T56580,132,198,20.57,55.22,O9677,36,198,R005,Agt082,40,55,0
2024-01-06 09:30:00,W2,A06,S07,P114,T92283,173,229,20.57,48.67,O4994,7,161,R002,Agt047,110,16,0
2024-01-06 09:40:00,W2,A04,S24,P155,T85232,117,284,18.91,35.84,O6626,8,295,R015,Agt042,18,51,0
2024-01-06 09:50:00,W1,A02,S08,P197,T78412,78,236,27.71,61.32,O6910,8,448,R026,Agt027,90,107,1
2024-01-06 10:00:00,W3,A14,S26,P172,T68241,103,152,19.27,37.9,O5556,33,411,R048,Agt073,39,83,0
2024-01-06 10:10:00,W3,A19,S06,P150,T39030,183,295,18.52,44.57,O1028,39,31,R014,Agt085,34,61,0
2024-01-06 10:20:00,W3,A02,S09,P182,T81361,11,182,21.47,69.52,O4023,20,97,R002,Agt042,32,92,1
2024-01-06 10:30:00,W1,A15,S03,P176,T35826,24,209,23.45,63.85,O2760,12,329,R049,Agt079,44,92,1
2024-01-06 10:40:00,W2,A11,S11,P110,T50238,53,291,21.73,42.36,O3292,47,278,R033,Agt024,22,44,0
2024-01-06 10:50:00,W2,A06,S21,P105,T69500,151,234,26.16,59.23,O9967,4,332,R001,Agt041,79,72,0
2024-01-06 11:00:00,W1,A05,S16,P190,T70607,59,243,27.19,48.8,O3613,7,273,R016,Agt081,41,88,1
2024-01-06 11:10:00,W1,A02,S13,P151,T13498,127,202,20.65,60.29,O2989,26,198,R022,Agt013,71,32,0
2024-01-06 11:20:00,W3,A18,S04,P125,T91958,39,293,20.51,63.79,O1958,7,140,R023,Agt058,33,73,1
2024-01-06 11:30:00,W2,A14,S09,P101,T40603,13,247,20.06,44.75,O3506,35,305,R006,Agt019,69,23,1
2024-01-06 11:40:00,W2,A18,S12,P124,T42020,74,239,26.53,56.41,O8279,36,301,R037,Agt040,10,74,0
2024-01-06 11:50:00,W2,A19,S27,P160,T47050,82,209,27.92,44.12,O2775,19,215,R034,Agt031,46,36,0
2024-01-06 12:00:00,W2,A10,S09,P104,T23348,14,159,27.1,36.3,O4961,35,239,R044,Agt061,25,61,1
2024-01-06 12:10:00,W2,A12,S11,P168,T10011,117,265,18.81,36.66,O1808,49,345,R039,Agt023,52,16,0
2024-01-06 12:20:00,W1,A06,S14,P184,T59364,95,246,22.63,54.89,O6358,35,350,R017,Agt044,14,38,0
2024-01-06 12:30:00,W3,A11,S05,P181,T84363,141,271,25.17,62.87,O9966,1,347,R006,Agt080,90,73,0
2024-01-06 12:40:00,W3,A06,S13,P163,T46179,87,270,26.54,66.71,O7609,38,41,R003,Agt040,50,108,1
2024-01-06 12:50:00,W3,A17,S03,P160,T20439,128,248,18.41,59.84,O7719,6,125,R023,Agt012,112,73,0
2024-01-06 13:00:00,W1,A11,S27,P134,T11581,178,262,19.29,47.8,O2766,37,431,R006,Agt044,68,66,0
2024-01-06 13:10:00,W2,A07,S20,P149,T44817,91,223,25.13,49.41,O8238,47,359,R030,Agt007,32,79,0
2024-01-06 13:20:00,W3,A04,S26,P124,T54019,29,161,22.77,46.72,O3087,44,366,R001,Agt009,103,63,1
2024-01-06 13:30:00,W3,A11,S15,P189,T58867,106,241,21.22,63.77,O3126,4,114,R021,Agt098,48,40,0
2024-01-06 13:40:00,W3,A15,S21,P124,T13285,171,239,25.2,38.55,O6505,23,22,R048,Agt095,54,52,0
2024-01-06 13:50:00,W3,A13,S28,P119,T85423,36,289,23.09,49.57,O7388,38,465,R002,Agt035,34,79,1
2024-01-06 14:00:00,W2,A16,S12,P100,T28765,5,162,22.71,42.95,O4563,28,351,R027,Agt031,55,91,1
2024-01-06 14:10:00,W1,A14,S17,P198,T46251,58,203,22.59,38.3,O5231,5,207,R023,Agt093,1,100,1
2024-01-06 14:20:00,W3,A11,S22,P153,T96087,159,255,20.35,55.9,O8442,16,169,R002,Agt037,54,87,0
2024-01-06 14:30:00,W2,A18,S02,P144,T49608,157,196,20.5,36.96,O1448,17,328,R025,Agt051,53,91,0
2024-01-06 14:40:00,W2,A09,S30,P154,T58432,119,230,27.11,45.96,O3336,35,486,R045,Agt003,12,71,0
2024-01-06 14:50:00,W1,A01,S14,P112,T32981,83,295,24.91,35.46,O1317,49,397,R027,Agt061,5,75,0
2024-01-06 15:00:00,W1,A06,S04,P176,T36174,124,150,24.84,64.13,O2589,18,215,R019,Agt096,17,96,0
2024-01-06 15:10:00,W1,A13,S23,P155,T62733,23,249,24.53,38.45,O5973,19,164,R046,Agt030,43,88,1
2024-01-06 15:20:00,W2,A02,S18,P102,T32568,12,173,26.75,58.99,O9255,30,305,R024,Agt011,25,54,1
2024-01-06 15:30:00,W3,A15,S07,P141,T14143,22,151,18.03,38.94,O7742,35,375,R028,Agt072,26,106,1
2024-01-06 15:40:00,W2,A18,S10,P183,T71770,196,210,18.07,48.4,O9084,39,366,R039,Agt068,91,68,0
2024-01-06 15:50:00,W2,A17,S09,P165,T98193,66,268,24.14,52.44,O3669,16,331,R015,Agt061,82,82,1
2024-01-06 16:00:00,W1,A03,S28,P144,T18235,41,164,22.3,40.36,O5896,10,310,R024,Agt002,61,72,1
2024-01-06 16:10:00,W2,A13,S24,P104,T71343,94,196,24.89,46.09,O7840,28,61,R031,Agt071,24,86,0
2024-01-06 16:20:00,W1,A03,S18,P163,T52593,36,261,27.71,49.87,O7760,33,123,R035,Agt061,6,118,1
2024-01-06 16:30:00,W2,A15,S18,P162,T65084,182,196,26.55,51.52,O4023,44,322,R010,Agt007,16,54,0
2024-01-06 16:40:00,W2,A05,S01,P191,T86555,81,192,21.04,60.09,O7411,16,109,R010,Agt079,97,92,1
2024-01-06 16:50:00,W3,A20,S18,P108,T97429,103,246,20.98,65.09,O5732,15,438,R042,Agt080,95,24,0
2024-01-06 17:00:00,W1,A14,S28,P187,T18881,98,209,22.99,59.63,O3473,7,452,R005,Agt054,116,89,0
2024-01-06 17:10:00,W3,A12,S28,P165,T40875,36,259,21.19,59.82,O9020,2,280,R035,Agt063,5,23,0
2024-01-06 17:20:00,W1,A09,S21,P199,T25066,81,261,24.79,67.11,O1830,39,487,R002,Agt014,80,13,0
2024-01-06 17:30:00,W2,A09,S12,P183,T44049,22,233,26.39,66.65,O4591,1,400,R045,Agt035,95,96,1
2024-01-06 17:40:00,W2,A01,S14,P133,T75243,30,198,18.68,54.67,O1720,24,493,R028,Agt001,13,91,1
2024-01-06 17:50:00,W2,A18,S23,P164,T37170,155,255,21.37,38.18,O1406,40,20,R028,Agt002,0,100,0
2024-01-06 18:00:00,W3,A20,S21,P111,T44293,196,187,23.22,63.61,O3840,2,86,R006,Agt050,27,28,0
2024-01-06 18:10:00,W3,A06,S15,P189,T22318,108,184,18.06,56.88,O7327,38,420,R049,Agt031,11,13,0
2024-01-06 18:20:00,W2,A04,S19,P105,T49404,162,268,26.86,49.25,O3120,40,429,R038,Agt077,8,49,0
2024-01-06 18:30:00,W2,A12,S15,P120,T11963,85,193,26.33,67.14,O4234,10,284,R031,Agt086,115,72,0
2024-01-06 18:40:00,W1,A01,S19,P119,T83258,50,263,27.57,44.36,O6935,20,464,R006,Agt050,61,44,0
2024-01-06 18:50:00,W3,A19,S25,P131,T43718,159,243,26.07,59.75,O1183,6,381,R004,Agt072,41,64,0
2024-01-06 19:00:00,W2,A05,S20,P118,T84297,161,156,27.13,35.6,O6640,12,34,R013,Agt092,24,74,0
2024-01-06 19:10:00,W3,A03,S07,P174,T70460,38,215,18.64,59.34,O4755,36,459,R011,Agt033,7,107,1
2024-01-06 19:20:00,W2,A12,S28,P159,T46403,19,265,18.17,69.06,O7256,19,471,R032,Agt013,107,77,1
2024-01-06 19:30:00,W1,A07,S25,P188,T61095,16,221,21.5,60.72,O8948,34,428,R006,Agt017,65,19,1
2024-01-06 19:40:00,W2,A09,S15,P151,T74703,28,201,27.64,65.65,O9582,30,495,R025,Agt019,60,78,1
2024-01-06 19:50:00,W2,A15,S03,P178,T86890,97,232,21.75,49.49,O9277,20,264,R045,Agt099,94,94,0
2024-01-06 20:00:00,W2,A20,S19,P191,T10042,59,275,26.51,69.42,O7841,13,199,R022,Agt048,18,43,0
2024-01-06 20:10:00,W3,A09,S29,P192,T17083,161,154,23.41,43.32,O6105,11,91,R027,Agt037,33,17,0
2024-01-06 20:20:00,W1,A15,S26,P175,T97058,11,279,21.0,58.02,O1012,17,236,R046,Agt059,5,65,1
2024-01-06 20:30:00,W1,A09,S02,P158,T95961,61,288,20.27,39.45,O2040,15,186,R026,Agt037,39,37,0
2024-01-06 20:40:00,W1,A13,S17,P136,T49881,72,204,19.1,41.1,O4086,31,165,R021,Agt073,105,71,0
2024-01-06 20:50:00,W2,A13,S18,P110,T68498,177,219,19.37,57.33,O6441,26,228,R003,Agt071,67,47,0
2024-01-06 21:00:00,W1,A08,S19,P115,T43390,183,233,25.08,41.69,O9376,12,89,R017,Agt096,1,43,0
2024-01-06 21:10:00,W1,A19,S16,P119,T75917,38,289,24.97,38.84,O9535,4,474,R003,Agt055,14,30,0
2024-01-06 21:20:00,W3,A10,S15,P138,T15575,74,167,19.06,54.34,O4885,39,240,R034,Agt018,12,116,1
2024-01-06 21:30:00,W1,A12,S18,P157,T76437,154,293,22.41,46.93,O7801,9,285,R024,Agt003,73,112,0
2024-01-06 21:40:00,W2,A17,S06,P173,T90869,149,189,25.84,45.34,O3844,43,496,R013,Agt061,31,23,0
2024-01-06 21:50:00,W3,A06,S19,P195,T97861,138,251,20.11,51.85,O6401,6,461,R031,Agt023,62,31,0
2024-01-06 22:00:00,W1,A07,S10,P144,T11884,152,286,25.71,47.98,O7452,46,182,R021,Agt079,63,68,0
2024-01-06 22:10:00,W1,A17,S07,P161,T33597,193,260,23.01,66.22,O5416,7,153,R043,Agt030,50,66,0
2024-01-06 22:20:00,W1,A14,S16,P130,T70908,154,272,23.65,41.85,O5058,1,368,R041,Agt072,113,35,0
2024-01-06 22:30:00,W2,A15,S28,P163,T71828,61,225,22.82,68.53,O2628,11,231,R042,Agt002,8,18,0
2024-01-06 22:40:00,W3,A17,S28,P128,T67507,193,198,24.19,39.35,O4663,30,20,R008,Agt045,103,64,0
2024-01-06 22:50:00,W2,A06,S10,P173,T56058,166,221,27.87,35.76,O4195,42,52,R001,Agt092,36,90,0
2024-01-06 23:00:00,W3,A02,S07,P121,T37505,174,279,24.66,52.78,O4912,39,159,R012,Agt054,20,75,0
2024-01-06 23:10:00,W2,A09,S16,P125,T22346,170,267,27.92,46.54,O3375,8,24,R006,Agt029,99,60,0
2024-01-06 23:20:00,W1,A03,S08,P180,T96009,10,240,20.79,46.08,O9089,39,79,R006,Agt040,91,25,1
2024-01-06 23:30:00,W2,A16,S29,P109,T87734,74,283,19.6,38.57,O2577,25,41,R012,Agt017,68,68,0
2024-01-06 23:40:00,W2,A07,S21,P105,T89000,127,280,18.1,69.51,O7089,23,478,R002,Agt044,49,108,0
2024-01-06 23:50:00,W1,A13,S06,P111,T51453,45,180,20.06,59.38,O3159,44,272,R004,Agt035,15,40,0
2024-01-07 00:00:00,W3,A06,S11,P115,T81401,137,163,25.11,69.7,O8866,35,309,R009,Agt075,48,21,0
2024-01-07 00:10:00,W1,A12,S18,P186,T46593,115,292,21.6,50.37,O3511,41,104,R019,Agt005,110,55,0
2024-01-07 00:20:00,W1,A13,S27,P182,T89173,108,273,21.13,36.82,O6792,42,170,R021,Agt087,89,80,0
2024-01-07 00:30:00,W2,A03,S24,P191,T44896,44,164,19.01,63.85,O6113,48,131,R012,Agt078,84,95,1
2024-01-07 00:40:00,W1,A12,S12,P110,T13060,138,220,22.09,62.52,O5514,18,58,R017,Agt038,37,51,0
2024-01-07 00:50:00,W3,A05,S03,P125,T80972,13,189,21.42,40.26,O5781,23,100,R033,Agt043,1,30,1
2024-01-07 01:00:00,W1,A14,S17,P102,T95771,64,253,23.17,67.11,O9076,47,80,R039,Agt071,22,74,1
2024-01-07 01:10:00,W3,A08,S03,P192,T42841,100,176,21.57,56.82,O8121,34,383,R029,Agt022,13,112,1
2024-01-07 01:20:00,W3,A08,S09,P123,T92700,95,184,24.67,41.07,O2371,9,436,R009,Agt035,114,66,0
2024-01-07 01:30:00,W2,A20,S26,P164,T40322,18,177,23.07,53.91,O3565,6,494,R022,Agt070,105,100,1
2024-01-07 01:40:00,W1,A14,S17,P186,T84140,95,289,20.36,40.79,O2073,2,156,R017,Agt029,9,119,1
2024-01-07 01:50:00,W2,A08,S09,P135,T58027,115,290,21.34,61.92,O9032,28,376,R036,Agt026,5,96,0
2024-01-07 02:00:00,W1,A20,S21,P147,T53143,33,261,20.52,63.77,O7597,31,398,R021,Agt091,82,95,1
2024-01-07 02:10:00,W2,A16,S23,P121,T68101,125,161,18.64,47.0,O8824,22,301,R049,Agt098,90,67,0
2024-01-07 02:20:00,W2,A11,S24,P142,T11403,185,150,21.98,45.4,O6435,26,299,R024,Agt041,58,34,0
2024-01-07 02:30:00,W1,A15,S17,P136,T27312,128,270,23.23,65.0,O3375,34,439,R019,Agt080,69,43,0
2024-01-07 02:40:00,W1,A17,S30,P168,T36140,117,274,26.19,69.84,O7475,7,132,R002,Agt042,31,66,0
2024-01-07 02:50:00,W3,A19,S25,P157,T69062,20,277,22.78,46.39,O3974,18,398,R002,Agt080,44,75,1
2024-01-07 03:00:00,W3,A03,S14,P197,T40657,94,281,26.78,51.06,O9574,42,234,R022,Agt087,72,81,0
2024-01-07 03:10:00,W3,A08,S30,P162,T79410,105,190,18.09,63.7,O5726,30,126,R014,Agt098,8,33,0
2024-01-07 03:20:00,W1,A02,S14,P170,T23617,186,299,18.41,48.43,O2646,29,233,R005,Agt030,92,111,0
2024-01-07 03:30:00,W2,A14,S17,P140,T52903,23,278,23.96,61.96,O3138,32,434,R049,Agt026,54,33,1
2024-01-07 03:40:00,W1,A11,S20,P196,T70035,133,256,27.61,46.99,O6342,22,453,R035,Agt094,48,11,0
2024-01-07 03:50:00,W1,A08,S14,P121,T23605,184,239,19.39,41.45,O7131,39,190,R009,Agt023,87,118,0
2024-01-07 04:00:00,W1,A18,S15,P187,T33860,104,274,21.97,58.34,O6632,43,103,R007,Agt077,59,25,0
2024-01-07 04:10:00,W2,A11,S21,P117,T81220,137,283,21.73,63.19,O2340,40,447,R004,Agt016,60,112,0
2024-01-07 04:20:00,W1,A10,S03,P132,T23016,178,243,26.4,50.04,O7848,17,432,R048,Agt057,4,15,0
2024-01-07 04:30:00,W1,A03,S03,P175,T74379,34,159,23.87,37.11,O5639,40,195,R013,Agt040,102,96,1
2024-01-07 04:40:00,W3,A10,S22,P194,T44821,68,260,26.58,57.54,O2410,34,48,R033,Agt008,58,16,0
2024-01-07 04:50:00,W2,A16,S30,P142,T42263,139,244,26.49,54.28,O3216,31,438,R029,Agt031,45,104,0
2024-01-07 05:00:00,W3,A15,S03,P150,T74528,175,227,24.06,69.44,O3920,2,113,R017,Agt047,49,76,0
2024-01-07 05:10:00,W1,A20,S08,P137,T96089,154,290,18.75,68.21,O1341,7,258,R041,Agt088,95,31,0
2024-01-07 05:20:00,W2,A07,S17,P139,T11651,68,296,27.98,51.71,O9564,18,225,R034,Agt062,102,22,0
2024-01-07 05:30:00,W3,A05,S08,P154,T38469,107,188,20.98,44.0,O9399,27,84,R003,Agt092,35,43,0
2024-01-07 05:40:00,W1,A17,S21,P112,T60093,7,220,21.88,63.71,O3424,5,161,R018,Agt055,63,116,1
2024-01-07 05:50:00,W3,A13,S09,P198,T11835,28,239,18.5,45.66,O8894,15,130,R024,Agt098,34,47,1
2024-01-07 06:00:00,W2,A07,S08,P105,T26292,18,279,27.28,36.12,O7846,49,120,R039,Agt028,78,43,1
2024-01-07 06:10:00,W2,A11,S10,P185,T65485,72,193,20.05,50.81,O6491,8,194,R003,Agt071,116,45,0
2024-01-07 06:20:00,W2,A12,S04,P118,T32980,56,166,18.07,58.26,O5516,34,420,R032,Agt001,55,60,1
2024-01-07 06:30:00,W2,A08,S05,P100,T15753,145,187,25.0,58.33,O6975,19,244,R037,Agt039,94,66,0
2024-01-07 06:40:00,W1,A18,S17,P133,T82604,123,245,19.29,53.28,O8330,7,373,R026,Agt012,44,74,0
2024-01-07 06:50:00,W2,A18,S13,P119,T72247,96,158,23.72,69.01,O5874,42,160,R029,Agt072,100,17,0
2024-01-07 07:00:00,W1,A19,S22,P118,T11749,122,156,24.53,45.64,O5629,45,135,R016,Agt039,107,57,0
2024-01-07 07:10:00,W2,A07,S14,P187,T66980,44,201,22.51,46.44,O1110,4,167,R022,Agt038,38,46,1
2024-01-07 07:20:00,W2,A08,S17,P145,T17180,65,250,25.06,60.43,O2260,34,395,R041,Agt058,16,75,1
2024-01-07 07:30:00,W1,A06,S09,P155,T52070,103,282,20.39,41.72,O2473,43,448,R049,Agt084,26,50,0
2024-01-07 07:40:00,W2,A07,S09,P123,T75571,190,230,24.51,44.88,O7959,18,432,R016,Agt053,30,61,0
2024-01-07 07:50:00,W1,A07,S19,P117,T68738,12,261,20.68,35.23,O5389,6,419,R032,Agt050,58,117,1
2024-01-07 08:00:00,W3,A10,S27,P199,T11826,101,219,24.18,69.04,O1418,15,422,R024,Agt076,15,74,0
2024-01-07 08:10:00,W2,A13,S12,P119,T82168,199,223,24.7,47.26,O4249,23,83,R031,Agt012,50,69,0
2024-01-07 08:20:00,W1,A05,S05,P141,T53129,59,198,25.6,43.21,O8300,9,424,R031,Agt019,102,57,0
2024-01-07 08:30:00,W3,A12,S19,P170,T72940,85,166,20.25,69.03,O7827,41,257,R030,Agt020,110,51,0
2024-01-07 08:40:00,W2,A19,S09,P105,T17006,39,229,24.88,56.98,O6330,49,217,R043,Agt024,74,69,1
2024-01-07 08:50:00,W2,A08,S25,P188,T92591,19,279,24.89,50.93,O6184,13,403,R031,Agt097,60,38,1
2024-01-07 09:00:00,W3,A18,S25,P146,T49573,177,260,25.3,51.46,O8845,46,321,R043,Agt085,35,37,0
2024-01-07 09:10:00,W1,A01,S03,P101,T80236,142,275,26.0,48.12,O1957,47,443,R001,Agt070,5,103,0
2024-01-07 09:20:00,W2,A17,S11,P115,T57125,34,225,19.68,35.42,O3250,18,75,R030,Agt052,46,111,1
2024-01-07 09:30:00,W3,A09,S04,P137,T97876,57,279,22.84,36.7,O7531,29,338,R023,Agt037,109,88,1
2024-01-07 09:40:00,W3,A05,S25,P125,T98272,81,207,21.27,56.65,O4191,3,185,R032,Agt037,112,101,1
2024-01-07 09:50:00,W1,A02,S18,P150,T24443,198,198,25.27,59.17,O4996,29,359,R040,Agt034,39,65,0
2024-01-07 10:00:00,W3,A12,S27,P101,T84181,59,294,23.68,63.3,O8980,1,97,R036,Agt055,61,19,0
2024-01-07 10:10:00,W1,A12,S30,P133,T69728,196,234,24.89,56.43,O9698,23,286,R020,Agt071,24,13,0
2024-01-07 10:20:00,W3,A15,S15,P169,T30590,89,176,18.4,65.57,O6159,40,182,R040,Agt028,37,50,0
2024-01-07 10:30:00,W2,A01,S14,P162,T55605,18,260,24.7,43.91,O7966,12,161,R048,Agt024,25,15,0
2024-01-07 10:40:00,W3,A12,S09,P104,T85750,112,292,25.48,57.64,O4695,16,431,R024,Agt022,6,29,0
2024-01-07 10:50:00,W3,A12,S06,P176,T45912,120,174,26.83,41.69,O3604,26,344,R002,Agt072,57,75,0
2024-01-07 11:00:00,W3,A16,S09,P148,T40845,46,183,19.66,50.18,O7796,38,102,R027,Agt042,38,48,1
2024-01-07 11:10:00,W1,A20,S25,P100,T44811,63,199,18.75,61.7,O8945,10,342,R011,Agt027,93,16,0
2024-01-07 11:20:00,W3,A01,S15,P193,T91861,21,175,21.54,35.49,O2248,44,76,R039,Agt082,57,78,1
2024-01-07 11:30:00,W2,A15,S29,P197,T45469,106,197,26.79,47.17,O8625,45,222,R024,Agt026,84,26,0
2024-01-07 11:40:00,W3,A10,S21,P159,T35265,47,299,27.4,57.12,O6857,6,105,R047,Agt036,53,73,1
2024-01-07 11:50:00,W3,A19,S25,P125,T79572,40,160,23.71,66.67,O9723,36,118,R017,Agt061,116,60,1
2024-01-07 12:00:00,W2,A14,S11,P110,T31876,42,198,20.42,68.96,O3592,4,33,R006,Agt057,96,38,0
2024-01-07 12:10:00,W2,A20,S01,P150,T92890,16,213,24.39,49.03,O4941,4,36,R039,Agt083,92,86,1
2024-01-07 12:20:00,W3,A15,S26,P140,T18843,22,162,23.18,35.9,O3205,3,164,R045,Agt079,1,117,1
2024-01-07 12:30:00,W2,A05,S23,P120,T82730,162,209,22.79,68.33,O8162,5,53,R018,Agt079,72,74,0
2024-01-07 12:40:00,W1,A14,S17,P183,T17912,76,297,20.54,51.87,O8472,32,499,R025,Agt090,83,113,1
2024-01-07 12:50:00,W3,A14,S15,P124,T26480,123,152,21.87,35.09,O3186,2,125,R038,Agt095,15,117,0
2024-01-07 13:00:00,W2,A18,S27,P138,T34390,184,155,21.36,51.48,O6096,1,30,R003,Agt045,48,92,0
2024-01-07 13:10:00,W1,A02,S12,P192,T74778,198,153,26.49,68.78,O5143,13,175,R041,Agt031,99,49,0
2024-01-07 13:20:00,W2,A07,S13,P163,T89591,82,214,20.45,67.85,O2141,21,484,R001,Agt038,106,92,1
2024-01-07 13:30:00,W1,A03,S11,P184,T94286,147,235,25.45,59.74,O8435,4,172,R042,Agt080,23,62,0
2024-01-07 13:40:00,W1,A16,S04,P116,T88043,168,208,27.94,67.0,O4319,22,346,R038,Agt019,22,22,0
2024-01-07 13:50:00,W1,A20,S06,P144,T92273,154,164,25.78,69.17,O3717,37,337,R025,Agt034,79,13,0
2024-01-07 14:00:00,W1,A06,S14,P121,T59610,180,216,27.18,48.79,O3129,29,436,R019,Agt012,56,43,0
2024-01-07 14:10:00,W3,A08,S25,P179,T11690,42,269,20.14,63.73,O4740,38,98,R030,Agt095,54,28,0
2024-01-07 14:20:00,W2,A07,S06,P174,T46960,89,289,24.43,56.34,O9954,21,65,R038,Agt064,21,33,0
2024-01-07 14:30:00,W3,A02,S22,P159,T98541,36,232,22.2,66.09,O2017,42,279,R046,Agt012,81,42,1
2024-01-07 14:40:00,W3,A20,S13,P117,T48846,135,229,24.16,67.45,O8661,2,455,R035,Agt093,90,15,0
2024-01-07 14:50:00,W3,A06,S26,P182,T31914,66,188,18.75,64.73,O3653,27,60,R043,Agt010,22,21,0
2024-01-07 15:00:00,W2,A17,S10,P157,T72711,40,220,18.05,69.94,O2742,3,291,R011,Agt086,100,55,1
2024-01-07 15:10:00,W3,A20,S12,P184,T36299,59,280,27.42,45.45,O7223,44,330,R028,Agt006,108,59,0
2024-01-07 15:20:00,W1,A08,S23,P168,T22542,55,259,27.57,65.46,O5612,37,445,R018,Agt021,63,10,0
2024-01-07 15:30:00,W2,A12,S29,P150,T29949,103,221,21.64,48.19,O8738,45,352,R034,Agt046,79,113,1
2024-01-07 15:40:00,W3,A16,S14,P189,T92827,146,166,20.28,35.15,O3881,25,238,R001,Agt002,3,66,0
2024-01-07 15:50:00,W3,A13,S14,P176,T27171,162,228,25.09,47.14,O2544,41,390,R019,Agt001,70,107,0
2024-01-07 16:00:00,W2,A09,S30,P147,T34329,78,194,21.69,57.41,O8162,41,417,R046,Agt060,26,81,1
2024-01-07 16:10:00,W3,A14,S01,P149,T85603,9,258,18.44,63.41,O8084,15,385,R033,Agt011,25,50,1
2024-01-07 16:20:00,W3,A15,S24,P166,T92204,55,286,18.88,35.51,O7065,37,142,R036,Agt023,12,33,0
2024-01-07 16:30:00,W3,A07,S12,P143,T19062,70,163,25.67,38.16,O6657,37,402,R019,Agt092,23,81,1
2024-01-07 16:40:00,W2,A04,S28,P128,T39802,177,233,23.71,67.78,O9373,8,306,R029,Agt046,105,50,0
2024-01-07 16:50:00,W3,A11,S05,P131,T52181,183,171,27.82,64.47,O4433,9,372,R040,Agt042,79,27,0
2024-01-07 17:00:00,W2,A18,S08,P106,T84739,163,153,26.89,56.39,O2256,42,481,R036,Agt079,69,111,0
2024-01-07 17:10:00,W1,A12,S12,P141,T87961,40,208,24.32,52.73,O2535,29,31,R013,Agt023,80,119,1
